,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
1645,-110.0,-110,90.90909091,90.90909091,1,False,3,1,0,0,58.33333333,0.423333333,1.6666666669999999,1.0,0.776666667,2,1,9,0,0,1,0,0,1,0,2,0,165.1,170.18,125,1,0,0,32.75,0.42,1.0,2.5,0.47,3,1,11,0,0,1,0,0,2,0,3,0,170.18,177.8,125,24,28,0,0,-1,-1,0,-2,0,0,-1,-5.08,-7.62,-4,25.58333333,0.666666667,-1.5,0,190.0,175.0,650.0,475.0,1000.0,625.0
1681,-120.0,100,83.33333333,100.0,1,False,3,0,2,0,31.08333333,0.425833333,0.833333333,0.583333333,0.22083333300000002,2,5,32,1,0,1,1,2,3,0,7,0,167.64,167.64,125,2,0,0,22.6,0.33899999999999997,0.5,3.5,0.387,3,4,25,1,0,0,4,0,2,0,6,1,162.56,165.1,125,33,34,2,2,-1,1,-1,7,0,2,1,5.08,2.54,-1,8.48333333,0.333333333,-2.916666667,0,155.0,180.0,525.0,1440.0,1540.0,485.0
1730,-140.0,120,71.42857143,120.0,1,False,3,0,1,0,24.0,0.6,3.0,2.0,0.5,1,0,2,0,0,0,0,0,1,0,1,0,167.64,165.1,135,0,1,0,49.66666667,0.47666666700000004,0.333333333,3.333333333,0.513333333,1,2,9,0,0,0,1,0,0,0,1,0,167.64,172.72,125,27,25,0,0,0,0,2,-7,0,0,1,0.0,-7.62,2,-25.66666667,2.666666667,-1.333333333,2,200.0,281.0,500.0,420.0,525.0,881.0
1740,135.0,-145,135.0,68.96551724,0,False,3,1,0,0,44.33333333,0.283333333,0.333333333,0.666666667,0.333333333,1,2,8,0,0,1,0,0,0,0,1,0,167.64,172.72,135,1,0,0,2.0,0.33,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,167.64,167.64,125,31,26,0,0,1,1,-1,7,0,0,0,0.0,5.08,5,42.33333333,0.333333333,-0.333333333,2,130.0,130.0,755.0,755.0,450.0,450.0
1752,-110.0,-110,90.90909091,90.90909091,0,False,3,0,2,0,30.0,0.478,0.8,0.2,0.2,2,1,8,0,0,0,1,1,2,0,4,2,165.1,165.1,125,0,1,0,13.8,0.35,0.5,1.3,0.33799999999999997,3,4,23,0,0,0,4,0,2,0,6,0,165.1,170.18,125,32,29,0,1,-1,-2,3,-15,0,1,0,0.0,-5.08,3,16.2,0.3,-1.1,0,179.0,249.0,400.0,1185.0,1125.0,325.0
1766,110.0,-130,110.0,76.92307692,0,False,3,0,1,0,12.0,0.54,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,2,167.64,175.26,125,0,1,0,19.0,0.39,5.0,1.0,0.25,1,0,3,0,0,1,0,0,0,0,1,0,165.1,172.72,125,30,23,0,0,0,0,0,-2,0,0,1,2.54,2.54,7,-7.0,-4.0,-1.0,0,189.0,230.0,659.0,550.0,530.0,702.0
1786,-135.0,115,74.07407407,115.0,0,False,3,0,2,0,78.0,0.445,1.5,1.0,0.665,2,0,6,0,0,1,0,0,1,0,2,0,165.1,170.18,125,0,1,0,38.18181818,0.470909091,0.090909091,2.272727273,0.279090909,2,5,30,0,0,3,0,3,0,0,6,0,165.1,165.1,125,29,27,0,1,0,-4,5,-24,0,-3,1,0.0,5.08,2,39.81818182,1.4090909090000001,-1.2727272729999999,0,200.0,170.0,800.0,425.0,875.0,750.0
1807,170.0,-200,170.0,50.0,1,False,3,0,2,0,43.5,0.535,1.5,1.5,0.375,2,0,6,0,0,1,0,0,1,0,2,0,167.64,167.64,125,3,0,0,47.0,0.48111111100000004,2.0,1.4444444440000002,0.327777778,4,4,23,0,0,0,2,2,1,0,5,0,175.26,172.72,135,26,24,3,2,-2,-3,4,-17,0,-2,0,-7.62,-5.08,2,-3.5,-0.5,0.055555556,0,300.0,110.0,700.0,750.0,1000.0,400.0
1835,-320.0,260,31.25,260.0,0,False,3,0,4,0,58.11111111,0.38888888899999996,0.5555555560000001,1.222222222,0.364444444,4,2,28,0,0,0,7,0,0,0,7,0,167.64,175.26,135,0,1,0,47.85714286,0.444285714,0.14285714300000002,1.857142857,0.53,4,2,18,1,0,1,3,1,0,0,5,0,162.56,162.56,135,30,24,0,3,0,2,0,10,-1,-1,0,5.08,12.7,6,10.25396825,0.412698413,-0.634920635,0,-135.0,300.0,1200.0,800.0,400.0,950.0
1874,-290.0,245,34.48275862,245.0,0,False,3,1,0,0,12.0,0.52,0.0,1.0,0.33,0,1,3,0,0,0,0,0,0,0,0,1,167.64,170.18,125,1,0,0,20.2,0.304,0.2,0.2,0.2,1,3,11,0,0,1,0,1,0,0,2,0,165.1,172.72,125,28,32,0,0,-1,-2,2,-8,0,-1,0,2.54,-2.54,-4,-8.2,-0.2,0.8,2,160.0,475.0,825.0,800.0,215.0,900.0
1879,270.0,-330,270.0,30.303030300000003,1,False,3,2,0,0,31.5,0.345,0.5,2.5,0.415,0,2,6,0,0,0,0,0,0,0,0,0,167.64,172.72,125,1,0,0,33.0,0.415,0.5,0.5,0.5,1,1,6,0,0,0,1,0,0,0,1,0,165.1,172.72,125,29,26,-1,0,-1,-1,-1,0,0,0,0,2.54,0.0,3,-1.5,0.0,2.0,2,495.0,-104.0,1490.0,400.0,850.0,436.0
1929,-1000.0,650,10.0,650.0,0,True,5,0,2,0,19.42857143,0.522857143,1.571428571,2.714285714,0.581428571,3,2,19,0,0,0,3,0,2,0,5,0,162.56,160.02,135,0,12,0,64.25,0.53375,0.625,4.0625,0.44,12,2,59,12,0,1,7,2,4,0,14,0,160.02,167.64,125,31,24,0,-10,-9,-9,0,-40,-12,-2,-2,2.54,-7.62,7,-44.82142857,0.9464285709999999,-1.348214286,0,170.0,1800.0,180.0,1400.0,215.0,1700.0
1934,-125.0,105,80.0,105.0,0,False,3,1,0,0,21.0,0.4025,0.25,0.5,0.3125,3,1,9,0,0,1,1,0,1,0,3,0,172.72,175.26,125,2,0,0,15.0,0.41,0.5,0.5,0.5,0,2,2,0,0,0,0,0,0,0,0,0,172.72,177.8,135,27,31,1,0,3,3,1,7,0,0,1,0.0,-2.54,-4,6.0,-0.25,0.0,2,275.0,360.0,215.0,935.0,600.0,300.0
1935,425.0,-550,425.0,18.18181818,0,False,3,0,1,0,51.0,0.44,0.0,2.0,0.28,1,0,3,0,0,0,1,0,0,0,1,0,165.1,165.1,125,0,1,0,33.18181818,0.41272727299999995,0.9090909090000001,0.636363636,0.24090909100000002,2,5,31,1,0,1,1,1,3,0,6,0,167.64,167.64,125,33,29,0,0,-1,-5,5,-28,-1,-1,-3,-2.54,-2.54,4,17.81818182,-0.9090909090000001,1.363636364,0,925.0,-175.0,1000.0,600.0,1250.0,385.0
1942,-420.0,335,23.80952381,335.0,0,False,3,0,1,0,15.16666667,0.42666666700000005,0.666666667,1.333333333,0.286666667,1,3,12,0,0,0,0,0,3,0,3,1,177.8,180.34,125,1,0,0,14.33333333,0.34444444399999996,0.333333333,1.333333333,0.264444444,3,4,22,0,0,0,4,0,1,0,5,0,165.1,170.18,125,32,27,1,1,-2,-2,1,-10,0,0,2,12.7,10.16,5,0.83333334,0.333333334,0.0,0,100.0,595.0,225.0,1175.0,845.0,1250.0
1959,-400.0,325,25.0,325.0,0,False,3,1,0,0,24.55555556,0.35444444399999997,0.5555555560000001,3.888888889,0.43,3,3,23,1,0,0,4,0,2,0,6,1,162.56,165.1,125,2,0,0,50.16666667,0.42166666700000005,0.166666667,1.8333333330000001,0.451666667,4,2,16,1,0,1,3,0,0,0,4,0,162.56,162.56,135,30,32,1,0,-1,2,-1,7,0,0,2,0.0,2.54,-2,-25.61111111,0.38888888899999996,2.055555556,0,-185.0,600.0,1650.0,850.0,401.0,2550.0
1980,155.0,-175,155.0,57.14285714,0,False,5,0,3,0,28.66666667,0.47,1.333333333,2.0,0.46,3,0,6,0,0,1,0,0,2,0,3,0,170.18,177.8,125,0,3,0,55.875,0.3975,0.625,1.375,0.41,3,2,23,0,0,0,6,0,0,0,6,0,167.64,175.26,135,23,23,0,0,0,-3,2,-17,0,0,2,2.54,2.54,0,-27.20833333,0.708333333,0.625,0,225.0,325.0,1000.0,200.0,675.0,525.0
1987,-175.0,155,57.14285714,155.0,0,False,3,0,2,0,23.33333333,0.5033333329999999,0.666666667,1.6666666669999999,0.176666667,2,1,5,0,0,0,1,1,0,0,2,0,157.48,162.56,125,1,0,0,41.2,0.43799999999999994,0.1,2.5,0.307,2,5,29,0,0,3,0,2,0,0,5,0,165.1,165.1,125,28,31,1,2,0,-3,4,-24,0,-1,0,-7.62,-2.54,-3,-17.86666667,0.566666667,-0.833333333,0,-112.0,310.0,951.0,1470.0,1275.0,375.0
2023,-350.0,290,28.57142857,290.0,0,False,3,1,0,0,43.66666667,0.40666666700000004,1.6666666669999999,0.833333333,0.288333333,2,3,17,0,0,0,2,0,1,0,3,0,162.56,162.56,125,0,1,0,37.0,0.37,2.0,1.0,0.33,1,0,3,0,0,1,0,0,0,0,1,0,165.1,170.18,125,27,37,-1,-1,1,2,-3,14,0,0,1,-2.54,-7.62,-10,6.66666667,-0.333333333,-0.166666667,0,116.0,450.0,335.0,1500.0,510.0,1010.0
2067,-525.0,415,19.04761905,415.0,1,False,3,1,0,0,14.0,0.41,0.6,1.2,0.212,1,3,10,0,0,0,0,0,2,0,2,1,177.8,180.34,125,1,0,0,41.42857143,0.581428571,0.428571429,3.142857143,0.72,2,3,17,0,0,0,3,1,0,0,4,1,170.18,167.64,125,25,27,0,0,-1,-2,0,-7,0,-1,2,7.62,12.7,-2,-27.42857143,0.171428571,-1.9428571430000001,2,-103.0,1200.0,850.0,800.0,224.0,800.0
2075,-170.0,160,58.82352941,160.0,1,False,3,0,1,0,36.75,0.4925,0.75,0.0,0.0,2,1,7,0,0,0,1,1,1,0,3,2,165.1,165.1,125,0,1,0,52.375,0.5,1.25,4.375,0.66875,2,5,24,1,0,0,3,0,0,0,3,1,170.18,167.64,135,30,28,0,0,0,0,4,-17,-1,1,1,-5.08,-2.54,2,-15.625,-0.5,-4.375,0,110.0,325.0,300.0,775.0,1000.0,900.0
2122,-120.0,100,83.33333333,100.0,1,False,3,0,2,0,31.0,0.545,1.0,3.0,0.69,2,0,4,0,0,1,0,0,1,0,2,0,170.18,177.8,125,0,1,0,44.0,0.45777777799999997,0.111111111,2.333333333,0.296666667,2,4,27,0,0,3,0,2,0,0,5,0,165.1,165.1,125,28,23,0,1,0,-3,4,-23,0,-2,1,5.08,12.7,5,-13.0,0.8888888890000001,0.666666667,0,-115.0,260.0,550.0,800.0,800.0,1300.0
2127,130.0,-150,130.0,66.66666667,0,False,3,1,0,0,14.0,0.42,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,172.72,177.8,135,0,1,0,19.0,0.435,1.0,1.0,0.08,1,1,4,0,0,0,1,0,0,0,1,0,157.48,162.56,125,30,27,-1,-1,-1,-1,0,-3,0,0,0,15.24,15.24,3,-5.0,-1.0,-1.0,2,250.0,210.0,900.0,285.0,631.0,850.0
2128,-1100.0,700,9.090909091,700.0,0,True,5,0,3,0,25.625,0.3875,0.625,4.375,0.48375,3,2,20,0,0,0,4,0,2,0,6,1,162.56,165.1,125,0,11,0,61.33333333,0.530666667,0.6,4.266666667,0.436,11,2,56,11,0,1,7,2,3,0,13,0,160.02,167.64,125,30,32,0,-8,-8,-7,0,-36,-11,-2,-1,2.54,-2.54,-2,-35.70833333,0.025,0.108333333,0,105.0,1200.0,500.0,800.0,155.0,2000.0
2135,160.0,-185,160.0,54.05405405,1,False,3,4,0,0,51.71428571,0.482857143,1.285714286,3.285714286,0.642857143,2,5,21,1,0,0,2,0,0,0,2,1,170.18,167.64,135,2,0,0,47.75,0.48875,2.0,1.5,0.3375,4,3,20,0,0,0,2,2,1,0,5,0,175.26,172.72,135,25,30,-2,0,-2,-3,-2,1,1,-2,-1,-5.08,-5.08,-5,3.96428571,-0.7142857140000001,1.785714286,1,277.0,120.0,900.0,450.0,1170.0,535.0
2167,110.0,-130,110.0,76.92307692,1,False,3,0,1,0,16.66666667,0.543333333,1.8333333330000001,3.166666667,0.678333333,3,2,16,0,0,0,2,0,2,0,4,0,162.56,160.02,135,0,1,0,12.375,0.3275,0.375,1.5,0.2975,3,3,19,0,0,0,4,0,1,0,5,0,165.1,170.18,125,31,23,0,0,0,-1,1,-3,0,0,1,-2.54,-10.16,8,4.29166667,1.4583333330000001,1.6666666669999999,0,150.0,170.0,700.0,725.0,850.0,650.0
2203,485.0,-670,485.0,14.92537313,0,False,3,0,1,0,9.0,0.4325,0.75,1.5,0.265,1,2,7,0,0,0,0,0,2,0,2,1,177.8,180.34,125,0,2,0,24.42857143,0.385714286,0.428571429,4.1428571430000005,0.458571429,2,2,17,0,0,0,3,0,2,0,5,1,162.56,165.1,125,32,27,0,-1,-1,-3,0,-10,0,0,0,15.24,15.24,5,-15.42857143,0.321428571,-2.642857143,0,157.0,1110.0,130.0,1265.0,700.0,1450.0
2232,140.0,-160,140.0,62.5,1,False,3,0,2,0,57.0,0.411428571,0.7142857140000001,1.285714286,0.325714286,2,2,20,0,0,0,5,0,0,0,5,0,167.64,175.26,135,2,0,0,30.66666667,0.40333333299999996,0.666666667,0.444444444,0.161111111,2,4,25,1,0,1,0,1,3,0,5,0,167.64,167.64,125,32,23,2,2,0,0,2,-5,-1,-1,-3,0.0,7.62,9,26.33333333,0.047619047000000005,0.841269842,0,275.0,130.0,580.0,725.0,650.0,700.0
2245,120.0,-140,120.0,71.42857143,1,False,3,1,0,0,15.8,0.542,2.0,3.0,0.7140000000000001,3,2,13,0,0,0,1,0,2,0,3,0,162.56,160.02,135,1,0,0,53.14285714,0.525714286,2.142857143,1.714285714,0.385714286,4,2,17,0,0,0,2,2,1,0,5,0,175.26,172.72,135,25,23,0,0,-1,-2,0,-4,0,-2,1,-12.7,-12.7,2,-37.34285714,-0.14285714300000002,1.285714286,0,280.0,225.0,485.0,300.0,650.0,650.0
2261,-125.0,105,80.0,105.0,0,False,3,1,0,0,15.0,0.386666667,0.0,2.666666667,0.36666666700000006,2,1,7,0,0,0,0,2,0,0,2,0,160.02,165.1,125,1,0,0,5.0,0.38,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,157.48,162.56,125,30,37,0,0,2,2,0,6,0,2,0,2.54,2.54,-7,10.0,0.0,2.666666667,2,205.0,251.0,483.0,1195.0,542.0,400.0
2274,-130.0,110,76.92307692,110.0,1,False,3,2,0,0,45.25,0.45,0.125,2.125,0.27875,2,4,24,0,0,2,0,2,0,0,4,0,165.1,165.1,125,2,0,0,30.5,0.443333333,0.166666667,3.666666667,0.34333333299999996,2,3,18,0,0,0,3,0,0,0,3,1,162.56,162.56,125,33,27,0,0,0,1,-1,6,0,2,0,2.54,2.54,6,14.75,-0.041666667000000004,-1.5416666669999999,0,100.0,190.0,967.0,820.0,940.0,985.0
2287,-900.0,600,11.11111111,600.0,0,True,5,3,0,0,56.33333333,0.498333333,1.166666667,3.166666667,0.583333333,2,4,16,0,0,0,2,0,0,0,2,1,170.18,167.64,135,0,10,0,63.71428571,0.534285714,0.428571429,4.214285714,0.416428571,10,2,51,10,0,1,6,2,3,0,12,0,160.02,167.64,125,30,29,-3,-10,-8,-10,-2,-35,-10,-2,-3,10.16,0.0,1,-7.38095238,0.738095238,-1.047619047,0,150.0,1400.0,185.0,2000.0,259.0,1600.0
2288,-200.0,163,50.0,163.0,0,False,3,1,0,0,46.6,0.43799999999999994,0.2,2.0,0.514,4,1,13,1,0,1,3,0,0,0,4,0,162.56,162.56,135,0,5,0,45.69230769,0.35769230799999996,0.307692308,1.076923077,0.216153846,5,2,33,2,0,0,7,3,1,0,11,1,162.56,165.1,125,32,29,-1,-5,-1,-7,1,-20,-1,-3,-1,0.0,-2.54,3,0.90769231,-0.10769230800000001,0.923076923,0,150.0,220.0,425.0,1800.0,425.0,950.0
2292,-190.0,165,52.63157895,165.0,0,False,3,0,1,0,19.5,0.32,0.25,0.25,0.25,1,2,8,0,0,1,0,1,0,0,2,0,165.1,172.72,125,0,1,0,8.0,0.72,2.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,170.18,177.8,125,22,27,0,0,0,1,-2,7,0,1,-1,-5.08,-5.08,-5,11.5,-1.75,-0.75,0,348.0,318.0,175.0,1000.0,879.0,400.0
2308,-140.0,120,71.42857143,120.0,0,False,3,1,0,0,20.0,0.46,0.666666667,0.666666667,0.5,1,2,8,0,0,0,0,1,0,0,1,0,165.1,167.64,125,1,0,0,14.0,0.52,1.0,0.0,0.0,2,1,4,0,0,0,0,1,1,0,2,2,165.1,165.1,125,28,26,0,0,-1,-1,-1,4,0,0,-1,0.0,2.54,2,6.0,-0.333333333,0.666666667,0,263.0,320.0,515.0,505.0,425.0,465.0
2328,-200.0,170,50.0,170.0,0,False,3,0,1,0,47.83333333,0.436666667,0.333333333,2.833333333,0.355,3,2,20,1,0,0,3,1,0,0,4,0,162.56,165.1,125,0,2,0,50.14285714,0.47571428600000004,0.0,1.571428571,0.397142857,4,1,20,1,0,0,4,2,0,0,6,0,165.1,167.64,125,26,31,0,-1,-1,-2,-1,0,0,-1,0,-2.54,-2.54,-5,-2.30952381,0.333333333,1.2619047620000001,0,-115.0,270.0,1120.0,1370.0,465.0,920.0
2390,-210.0,175,47.61904762,175.0,0,False,3,1,0,0,49.85714286,0.485714286,0.14285714300000002,2.4285714290000002,0.31857142899999996,2,3,21,0,0,2,0,2,0,0,4,0,165.1,165.1,125,1,0,0,13.0,0.341428571,0.14285714300000002,1.571428571,0.292857143,3,3,16,0,0,0,3,0,1,0,4,0,165.1,170.18,125,31,27,0,0,-1,0,0,5,0,2,-1,0.0,-5.08,4,36.85714286,0.0,0.857142858,0,120.0,250.0,350.0,1580.0,1400.0,900.0
2464,-105.0,-115,95.23809524,86.95652174,0,False,3,0,2,0,11.5,0.4,0.0,1.5,0.375,2,0,4,0,0,0,0,2,0,0,2,0,160.02,165.1,125,1,0,0,15.66666667,0.25,0.333333333,0.333333333,0.333333333,1,2,5,0,0,0,0,1,0,0,1,0,165.1,172.72,125,26,36,1,2,1,1,2,-1,0,1,0,-5.08,-7.62,-10,-4.16666667,-0.333333333,1.166666667,2,320.0,247.0,825.0,745.0,307.0,420.0
2486,105.0,-125,105.0,80.0,0,False,3,0,2,0,19.0,0.53,1.0,0.0,0.0,2,0,2,0,0,0,0,1,1,0,2,2,165.1,165.1,125,0,3,0,56.6,0.486,1.6,1.6,0.24,3,1,14,0,0,0,2,1,1,0,4,0,175.26,172.72,135,24,27,0,-1,-1,-2,1,-12,0,0,0,-10.16,-7.62,-3,-37.6,-0.6,-1.6,0,254.0,350.0,540.0,720.0,688.0,190.0
2511,-140.0,120,71.42857143,120.0,1,False,3,0,1,0,46.0,0.59,3.0,3.0,0.75,1,0,3,0,0,0,0,0,1,0,1,0,167.64,167.64,125,1,0,0,30.625,0.42,0.75,0.5,0.18125,2,3,22,1,0,1,0,1,3,0,5,0,167.64,167.64,125,32,23,1,1,-1,-4,3,-19,-1,-1,-2,0.0,0.0,9,15.375,2.25,2.5,0,180.0,235.0,527.0,765.0,505.0,720.0
2540,-260.0,220,38.46153846,220.0,0,False,3,0,1,0,23.5,0.43,0.0,0.5,0.5,1,1,5,0,0,0,0,1,0,0,1,0,165.1,167.64,125,2,0,0,39.4,0.38,0.4,2.4,0.302,3,2,17,1,0,0,2,1,0,0,3,0,162.56,165.1,125,31,26,2,1,-2,-2,1,-12,-1,0,0,2.54,2.54,5,-15.9,-0.4,-1.9,0,-113.0,405.0,1115.0,1050.0,390.0,1200.0
2586,-600.0,450,16.66666667,450.0,0,False,3,0,1,0,44.4,0.41,1.8,1.0,0.34600000000000003,2,2,14,0,0,0,2,0,1,0,3,0,162.56,162.56,125,0,1,0,46.5,0.47333333299999997,0.0,0.833333333,0.33833333299999996,4,1,17,1,0,0,3,2,0,0,5,0,165.1,167.64,125,25,36,0,0,-2,-2,-1,-3,-1,-2,1,-2.54,-5.08,-11,-2.1,1.8,0.166666667,0,-160.0,650.0,524.0,1370.0,345.0,1600.0
2588,-135.0,115,74.07407407,115.0,0,False,3,1,0,0,18.0,0.42,0.333333333,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0,172.72,177.8,125,2,0,0,9.666666667000001,0.47666666700000004,0.666666667,0.666666667,0.22,1,2,5,0,0,0,0,0,1,0,1,1,177.8,180.34,125,26,29,1,0,0,0,0,2,0,1,-1,-5.08,-2.54,-3,8.333333332999999,-0.333333334,-0.666666667,2,787.0,286.0,180.0,945.0,1080.0,235.0
2590,-340.0,280,29.41176471,280.0,0,True,5,0,4,0,56.75,0.46,0.25,2.25,0.3925,4,0,12,0,0,1,3,0,0,0,4,0,162.56,162.56,135,0,9,0,67.0,0.5269230770000001,0.46153846200000004,4.538461538,0.448461538,9,2,50,9,0,1,6,1,3,0,11,0,160.02,167.64,125,29,29,0,-5,-5,-7,2,-38,-9,-1,-3,2.54,-5.08,0,-10.25,-0.21153846199999998,-2.288461538,0,109.0,400.0,410.0,2400.0,445.0,1340.0
2594,-225.0,185,44.44444444,185.0,0,False,3,0,1,0,34.66666667,0.45333333299999995,0.333333333,1.0,0.17,1,1,9,0,0,1,1,0,0,0,2,0,170.18,172.72,125,0,1,0,56.33333333,0.39,0.833333333,1.166666667,0.34666666700000004,2,2,17,0,0,0,4,0,0,0,4,0,167.64,175.26,135,22,35,0,0,-1,-2,1,-8,0,0,0,2.54,-2.54,-13,-21.66666666,-0.5,-0.166666667,0,255.0,285.0,350.0,1350.0,365.0,1025.0
2678,-420.0,335,23.80952381,335.0,0,False,3,1,0,0,28.6,0.45,0.2,3.6,0.37,2,2,15,0,0,0,3,0,0,0,3,1,162.56,162.56,125,0,4,0,44.0,0.36,0.333333333,1.166666667,0.234166667,4,2,30,2,0,0,6,3,1,0,10,1,162.56,165.1,125,31,32,-1,-4,-2,-7,0,-15,-2,-3,-1,0.0,-2.54,-1,-15.4,-0.133333333,2.433333333,0,-148.0,535.0,430.0,2045.0,810.0,1125.0
2683,-185.0,160,54.05405405,160.0,1,False,3,0,1,0,37.8,0.634,0.6,3.4,0.6759999999999999,2,2,12,0,0,0,2,1,0,0,3,1,170.18,167.64,125,0,3,0,14.75,0.565,2.5,3.5,0.8625,3,1,10,0,0,0,1,0,2,0,3,0,162.56,160.02,135,22,23,0,-2,-1,0,-1,2,0,1,-2,7.62,7.62,-1,23.05,-1.9,-0.1,0,181.0,320.0,210.0,2255.0,991.0,950.0
2694,-275.0,235,36.36363636,235.0,1,False,3,1,0,0,23.8,0.364,0.4,3.4,0.444,2,2,13,0,0,0,2,0,1,0,3,1,162.56,165.1,125,0,1,0,50.66666667,0.51,0.166666667,2.666666667,0.345,2,2,18,0,0,2,0,2,0,0,4,0,165.1,165.1,125,27,31,-1,-1,0,-1,0,-5,0,-2,1,-2.54,0.0,-4,-26.86666667,0.233333333,0.7333333329999999,0,-130.0,415.0,800.0,665.0,450.0,1275.0
